hour_of_year,pm2.5_2022,pm2.5_2023,pm2.5_2024
1980,18.59,15.0,11.0
1981,10.76,26.0,10.0
1982,8.09,13.0,10.0
1983,8.02,11.0,8.0
1984,7.01,10.0,8.0
1985,7.65,10.0,9.0
1986,7.95,11.0,9.0
1987,6.41,12.0,10.0
1988,8.47,12.0,11.0
1989,18.26,16.0,16.0
1990,25.13,20.0,14.0
1991,21.78,27.0,14.0
1992,17.49,27.0,
1993,31.7,22.0,13.0
1994,41.51,24.0,13.0
1995,50.1,25.0,14.0
1996,40.9,31.0,13.0
1997,55.0,33.0,14.0
1998,49.53,21.0,16.0
1999,47.06,8.0,14.0
2000,49.5,7.0,15.0
2001,53.24,8.0,17.0
2002,46.79,9.0,19.0
2003,52.87,8.0,20.0
2004,43.28,7.0,17.0
2005,35.72,7.0,21.0
2006,19.08,,23.0
2007,12.28,9.0,27.0
2008,11.57,13.0,27.0
2009,15.8,13.0,20.0
2010,22.54,,16.0
2011,20.99,11.0,17.0
2012,15.26,13.0,21.0
2013,24.67,22.0,29.0
2014,32.65,29.0,48.0
2015,,36.0,26.0
2016,19.96,27.0,18.0
2017,29.3,21.0,14.0
2018,22.61,22.0,10.0
2019,19.66,25.0,11.0
2020,22.29,24.0,15.0
2021,31.83,26.0,20.0
2022,25.56,27.0,26.0
2023,41.1,29.0,27.0
2024,37.15,29.0,35.0
2025,34.93,34.0,31.0
2026,28.75,30.0,29.0
2027,25.14,29.0,12.0
2028,30.01,28.0,6.0
2029,,26.0,6.0
2030,37.44,23.0,5.0
2031,26.69,20.0,13.0
2032,33.6,20.0,12.0
2033,30.85,21.0,14.0
2034,29.52,27.0,15.0
2035,26.74,29.0,17.0
2036,22.76,31.0,18.0
2037,37.37,31.0,20.0
2038,48.02,37.0,25.0
2039,31.97,39.0,29.0
2040,25.02,31.0,26.0
2041,26.91,23.0,10.0
2042,18.06,21.0,8.0
2043,17.04,23.0,11.0
2044,,24.0,10.0
2045,13.66,22.0,9.0
2046,14.26,22.0,9.0
2047,14.98,23.0,18.0
2048,16.01,27.0,21.0
2049,17.05,31.0,15.0
2050,18.67,34.0,12.0
2051,21.34,33.0,5.0
2052,20.57,26.0,4.0
2053,23.87,26.0,5.0
2054,25.47,25.0,7.0
2055,33.9,27.0,7.0
2056,46.24,28.0,6.0
2057,48.51,23.0,6.0
2058,47.43,22.0,5.0
2059,48.81,24.0,5.0
2060,48.65,25.0,6.0
2061,56.07,27.0,7.0
2062,53.57,26.0,10.0
2063,19.3,26.0,14.0
2064,12.72,24.0,19.0
2065,14.6,26.0,17.0
2066,8.82,29.0,18.0
2067,8.24,25.0,18.0
2068,8.88,25.0,
2069,7.44,,19.0
2070,7.84,,18.0
2071,9.57,26.0,17.0
2072,11.9,28.0,18.0
2073,16.23,25.0,19.0
2074,17.84,20.0,22.0
2075,18.07,18.0,25.0
2076,16.43,17.0,20.0
2077,25.3,19.0,17.0
2078,23.15,11.0,16.0
2079,30.78,7.0,14.0
2080,48.34,9.0,12.0
2081,38.94,7.0,13.0
2082,42.45,9.0,14.0
2083,42.76,9.0,14.0
2084,43.69,11.0,13.0
2085,40.18,11.0,13.0
2086,41.33,,
2087,27.8,,17.0
2088,24.17,14.0,15.0
2089,23.53,14.0,13.0
2090,21.58,13.0,11.0
2091,22.55,12.0,9.0
2092,,15.0,10.0
2093,,13.0,9.0
2094,28.33,14.0,10.0
2095,27.4,15.0,12.0
2096,38.62,19.0,15.0
2097,39.37,23.0,17.0
2098,42.31,23.0,19.0
2099,45.41,24.0,21.0
2100,49.17,22.0,19.0
2101,52.67,18.0,13.0
2102,56.55,17.0,12.0
2103,53.84,23.0,12.0
2104,,23.0,10.0
2105,50.43,17.0,10.0
2106,51.71,12.0,11.0
2107,,18.0,10.0
2108,,17.0,12.0
2109,33.63,16.0,12.0
2110,37.25,17.0,13.0
2111,41.6,17.0,15.0
2112,,18.0,10.0
2113,40.66,17.0,8.0
2114,37.84,16.0,7.0
2115,39.74,18.0,6.0
2116,42.99,19.0,6.0
2117,39.24,19.0,5.0
2118,38.86,27.0,6.0
2119,38.36,28.0,6.0
2120,62.93,35.0,8.0
2121,58.57,32.0,10.0
2122,78.84,35.0,9.0
2123,39.96,37.0,9.0
2124,32.78,41.0,
2125,23.5,43.0,10.0
2126,49.98,46.0,11.0
2127,82.68,45.0,13.0
2128,79.58,39.0,11.0
2129,54.58,24.0,12.0
2130,27.75,25.0,11.0
2131,21.78,24.0,12.0
2132,16.37,21.0,13.0
2133,,26.0,15.0
2134,,40.0,14.0
2135,24.39,55.0,11.0
2136,16.6,65.0,9.0
2137,12.47,69.0,8.0
2138,12.55,69.0,8.0
2139,12.0,51.0,7.0
2140,13.89,44.0,8.0
2141,26.47,38.0,8.0
2142,20.95,34.0,11.0
2143,23.04,31.0,10.0
2144,26.54,32.0,12.0
2145,28.45,40.0,12.0
2146,24.81,35.0,15.0
2147,21.28,30.0,20.0
2148,21.52,42.0,17.0
2149,32.31,45.0,14.0
2150,28.21,45.0,12.0
2151,27.31,44.0,14.0
2152,30.2,38.0,15.0
2153,28.82,34.0,16.0
2154,29.76,33.0,16.0
2155,30.08,27.0,15.0
2156,22.43,28.0,15.0
2157,25.57,32.0,21.0
2158,38.23,46.0,26.0
2159,23.63,59.0,24.0
2160,18.31,53.0,22.0
2161,,,19.0
2162,15.64,36.0,17.0
2163,30.28,29.0,18.0
2164,43.66,29.0,24.0
2165,22.8,24.0,25.0
2166,21.9,21.0,25.0
2167,30.47,23.0,
2168,33.09,27.0,29.0
2169,34.19,31.0,29.0
2170,25.77,39.0,
2171,21.16,24.0,31.0
2172,26.31,18.0,31.0
2173,27.06,15.0,30.0
2174,24.83,19.0,30.0
2175,27.33,23.0,26.0
2176,28.91,25.0,30.0
2177,28.01,22.0,23.0
2178,26.96,22.0,15.0
2179,27.23,,13.0
2180,27.08,25.0,17.0
2181,26.02,25.0,23.0
2182,23.96,32.0,25.0
2183,22.82,33.0,25.0
2184,19.85,28.0,26.0
2185,18.82,22.0,
2186,20.45,21.0,31.0
2187,23.95,20.0,33.0
2188,21.86,22.0,33.0
2189,23.03,22.0,32.0
2190,21.72,,31.0
2191,23.11,23.0,32.0
2192,24.29,22.0,34.0
2193,24.09,24.0,39.0
2194,,26.0,43.0
2195,47.91,27.0,47.0
2196,30.92,28.0,57.0
2197,,29.0,52.0
2198,29.33,29.0,39.0
2199,29.24,27.0,36.0
2200,23.9,32.0,30.0
2201,22.83,30.0,33.0
2202,29.66,28.0,30.0
2203,,25.0,30.0
2204,28.7,24.0,35.0
2205,35.24,28.0,42.0
2206,34.93,37.0,38.0
2207,31.71,42.0,39.0
2208,,31.0,45.0
2209,25.92,29.0,47.0
2210,27.3,27.0,31.0
2211,26.26,26.0,27.0
2212,21.82,25.0,74.0
2213,20.98,24.0,49.0
2214,20.25,27.0,29.0
2215,20.43,27.0,23.0
2216,19.83,31.0,14.0
2217,20.13,35.0,15.0
2218,30.36,31.0,12.0
2219,40.88,35.0,9.0
2220,39.42,41.0,7.0
2221,39.25,32.0,7.0
2222,33.42,27.0,8.0
2223,24.17,27.0,8.0
2224,22.95,24.0,
2225,27.59,31.0,
2226,27.59,30.0,
2227,27.69,25.0,
2228,23.56,25.0,7.0
2229,28.23,29.0,8.0
2230,32.23,30.0,11.0
2231,30.38,28.0,8.0
2232,19.46,27.0,7.0
2233,18.12,27.0,5.0
2234,17.97,,4.0
2235,17.85,25.0,4.0
2236,20.28,28.0,5.0
2237,23.8,31.0,5.0
2238,29.27,34.0,6.0
2239,28.15,30.0,8.0
2240,28.76,33.0,10.0
2241,28.38,43.0,14.0
2242,29.08,42.0,9.0
2243,28.46,41.0,43.0
2244,37.05,44.0,16.0
2245,37.46,50.0,14.0
2246,,48.0,10.0
2247,40.45,39.0,9.0
2248,34.58,36.0,7.0
2249,27.41,33.0,6.0
2250,26.5,32.0,6.0
2251,27.03,36.0,
2252,27.96,39.0,8.0
2253,29.81,50.0,8.0
2254,33.28,56.0,10.0
2255,,77.0,8.0
2256,34.76,60.0,6.0
2257,35.82,57.0,8.0
2258,37.09,52.0,18.0
2259,39.33,41.0,11.0
2260,37.6,44.0,15.0
2261,40.21,40.0,12.0
2262,44.42,43.0,14.0
2263,45.55,34.0,21.0
2264,44.19,35.0,18.0
2265,55.82,34.0,17.0
2266,40.85,39.0,22.0
2267,,49.0,10.0
2268,,36.0,11.0
2269,,25.0,8.0
2270,,24.0,9.0
2271,,23.0,9.0
2272,,31.0,8.0
2273,,30.0,7.0
2274,,26.0,7.0
2275,,22.0,
2276,,21.0,
2277,,19.0,9.0
2278,,18.0,11.0
2279,,20.0,9.0
2280,,19.0,7.0
2281,,16.0,9.0
2282,33.59,18.0,9.0
2283,41.31,18.0,
2284,41.42,19.0,
2285,29.95,16.0,
2286,23.94,12.0,10.0
2287,27.42,11.0,12.0
2288,35.49,12.0,20.0
2289,42.45,13.0,15.0
2290,27.69,10.0,13.0
2291,18.88,14.0,12.0
2292,15.97,11.0,14.0
2293,8.63,10.0,11.0
2294,7.22,10.0,12.0
2295,27.77,8.0,12.0
2296,81.91,8.0,13.0
2297,55.57,10.0,12.0
2298,49.34,10.0,12.0
2299,30.9,11.0,
2300,21.63,11.0,
2301,18.87,9.0,11.0
2302,17.54,10.0,10.0
2303,17.76,12.0,10.0
2304,13.51,14.0,
2305,14.07,10.0,13.0
2306,12.55,8.0,9.0
2307,10.59,9.0,8.0
2308,11.38,9.0,6.0
2309,10.49,8.0,9.0
2310,10.44,7.0,8.0
2311,8.88,7.0,17.0
2312,11.85,,21.0
2313,11.95,6.0,15.0
2314,9.63,4.0,19.0
2315,9.75,5.0,31.0
2316,8.05,6.0,27.0
2317,13.18,6.0,17.0
2318,14.58,7.0,26.0
2319,16.65,6.0,26.0
2320,21.2,7.0,20.0
2321,16.9,13.0,15.0
2322,,7.0,14.0
2323,19.79,7.0,12.0
2324,14.19,8.0,12.0
2325,16.12,7.0,20.0
2326,20.85,8.0,26.0
2327,19.97,10.0,21.0
2328,16.49,10.0,20.0
2329,22.02,12.0,18.0
2330,17.85,11.0,15.0
2331,19.84,10.0,16.0
2332,19.04,9.0,17.0
2333,19.18,9.0,17.0
2334,18.14,,16.0
2335,23.06,8.0,19.0
2336,24.45,5.0,22.0
2337,23.87,5.0,30.0
2338,20.09,5.0,20.0
2339,21.5,8.0,21.0
2340,23.63,8.0,18.0
2341,22.72,9.0,18.0
2342,25.3,11.0,16.0
2343,26.96,12.0,15.0
2344,,16.0,16.0
2345,27.36,18.0,16.0
2346,29.35,17.0,
2347,27.76,21.0,20.0
2348,48.12,24.0,19.0
2349,45.9,24.0,19.0
2350,31.03,35.0,18.0
2351,21.98,28.0,19.0
2352,21.08,21.0,17.0
2353,14.49,12.0,14.0
2354,11.7,8.0,13.0
2355,9.74,4.0,13.0
2356,21.03,5.0,16.0
2357,15.72,7.0,14.0
2358,16.68,6.0,14.0
2359,26.55,7.0,20.0
2360,30.79,6.0,30.0
2361,40.38,7.0,29.0
2362,25.54,8.0,31.0
2363,23.85,6.0,30.0
2364,27.16,6.0,29.0
2365,38.9,8.0,29.0
2366,49.18,8.0,33.0
2367,,11.0,31.0
2368,46.38,11.0,31.0
2369,42.02,19.0,26.0
2370,37.81,17.0,24.0
2371,38.78,13.0,27.0
2372,37.47,13.0,28.0
2373,,,27.0
2374,39.76,10.0,32.0
2375,48.76,11.0,35.0
2376,62.04,6.0,42.0
2377,29.01,5.0,45.0
2378,23.8,4.0,42.0
2379,31.61,4.0,36.0
2380,21.33,3.0,34.0
2381,18.85,,34.0
2382,16.95,,35.0
2383,17.46,,40.0
2384,21.74,2.0,42.0
2385,23.42,3.0,45.0
2386,32.62,5.0,45.0
2387,46.38,4.0,48.0
2388,41.4,3.0,44.0
2389,37.05,4.0,38.0
2390,33.51,5.0,37.0
2391,29.54,5.0,40.0
2392,29.63,7.0,26.0
2393,34.86,8.0,21.0
2394,33.44,8.0,29.0
2395,33.75,,31.0
2396,34.44,10.0,21.0
2397,30.19,10.0,26.0
2398,24.25,6.0,30.0
2399,23.95,6.0,32.0
2400,24.57,,29.0
2401,23.27,,29.0
2402,23.19,5.0,74.0
2403,22.81,4.0,40.0
2404,26.27,6.0,23.0
2405,23.98,7.0,14.0
2406,25.36,9.0,13.0
2407,25.6,11.0,15.0
2408,29.05,12.0,16.0
2409,32.36,14.0,16.0
2410,31.89,20.0,
2411,8.85,21.0,13.0
2412,12.27,18.0,11.0
2413,8.01,20.0,9.0
2414,6.86,21.0,7.0
2415,7.17,16.0,6.0
2416,5.96,19.0,6.0
2417,5.67,22.0,
2418,5.69,19.0,
2419,5.98,9.0,
2420,11.51,11.0,
2421,20.12,13.0,7.0
2422,20.94,13.0,11.0
2423,21.38,12.0,19.0
2424,25.57,12.0,8.0
2425,23.74,14.0,7.0
2426,29.31,12.0,8.0
2427,27.82,13.0,8.0
2428,23.96,11.0,7.0
2429,25.62,12.0,6.0
2430,25.47,12.0,7.0
2431,25.7,13.0,7.0
2432,25.29,23.0,11.0
2433,36.12,21.0,11.0
2434,33.36,20.0,13.0
2435,46.88,18.0,14.0
2436,48.73,15.0,12.0
2437,56.19,16.0,11.0
2438,37.39,19.0,10.0
2439,16.56,21.0,9.0
2440,26.45,17.0,9.0
2441,33.45,14.0,8.0
2442,31.2,12.0,8.0
2443,23.52,11.0,
2444,25.82,11.0,10.0
2445,21.45,12.0,9.0
2446,23.75,18.0,12.0
2447,28.77,18.0,12.0
2448,30.68,12.0,10.0
2449,26.69,9.0,9.0
2450,25.05,10.0,10.0
2451,28.2,11.0,11.0
2452,27.76,9.0,13.0
2453,28.19,10.0,12.0
2454,28.78,9.0,12.0
2455,31.48,16.0,9.0
2456,30.04,13.0,11.0
2457,10.51,18.0,15.0
2458,12.78,15.0,18.0
2459,10.79,14.0,17.0
2460,9.06,13.0,13.0
2461,6.22,11.0,14.0
2462,5.3,12.0,13.0
2463,5.42,12.0,11.0
2464,6.02,15.0,9.0
2465,4.84,13.0,9.0
2466,4.62,13.0,10.0
2467,7.23,14.0,13.0
2468,10.15,16.0,10.0
2469,21.85,18.0,10.0
2470,16.34,25.0,13.0
2471,18.68,22.0,13.0
2472,23.24,16.0,9.0
2473,26.84,11.0,9.0
2474,29.71,11.0,11.0
2475,24.5,,14.0
2476,22.72,14.0,9.0
2477,25.17,13.0,8.0
2478,25.08,17.0,9.0
2479,26.13,23.0,9.0
2480,25.2,20.0,13.0
2481,27.19,27.0,12.0
2482,25.98,35.0,11.0
2483,27.14,46.0,14.0
2484,27.21,33.0,15.0
2485,30.84,29.0,16.0
2486,29.84,27.0,18.0
2487,30.31,27.0,17.0
2488,29.64,28.0,16.0
2489,26.61,24.0,16.0
2490,27.81,22.0,17.0
2491,27.74,21.0,17.0
2492,29.4,19.0,20.0
2493,29.52,25.0,14.0
2494,,30.0,17.0
2495,26.39,29.0,25.0
2496,25.03,28.0,18.0
2497,,28.0,15.0
2498,23.87,,14.0
2499,23.71,30.0,11.0
2500,26.63,29.0,10.0
2501,28.18,25.0,11.0
2502,30.44,28.0,13.0
2503,30.76,32.0,11.0
2504,30.65,29.0,15.0
2505,29.15,10.0,12.0
2506,31.05,11.0,13.0
2507,34.84,9.0,16.0
2508,42.22,7.0,17.0
2509,,6.0,16.0
2510,44.05,6.0,18.0
2511,49.02,7.0,18.0
2512,51.96,6.0,20.0
2513,40.96,5.0,24.0
2514,31.26,5.0,26.0
2515,34.35,6.0,24.0
2516,38.45,8.0,21.0
2517,37.56,10.0,24.0
2518,40.13,16.0,19.0
2519,31.79,34.0,18.0
2520,27.92,41.0,13.0
2521,26.66,39.0,12.0
2522,31.34,37.0,18.0
2523,31.54,39.0,13.0
2524,34.24,26.0,17.0
2525,32.78,22.0,16.0
2526,32.89,15.0,19.0
2527,35.35,17.0,21.0
2528,35.31,19.0,25.0
2529,36.84,16.0,25.0
2530,40.06,19.0,28.0
2531,41.68,14.0,28.0
2532,42.48,14.0,30.0
2533,40.19,15.0,35.0
2534,36.38,14.0,35.0
2535,38.93,16.0,27.0
2536,40.6,17.0,25.0
2537,47.87,16.0,23.0
2538,53.08,14.0,20.0
2539,53.18,17.0,19.0
2540,45.26,17.0,21.0
2541,56.79,23.0,24.0
2542,55.93,18.0,23.0
2543,40.63,15.0,22.0
2544,26.87,15.0,20.0
2545,25.68,16.0,21.0
2546,24.19,19.0,21.0
2547,20.8,13.0,22.0
2548,18.68,14.0,24.0
2549,19.5,13.0,25.0
2550,20.08,12.0,30.0
2551,20.46,11.0,29.0
2552,19.9,13.0,30.0
2553,19.73,19.0,28.0
2554,23.12,22.0,31.0
2555,27.65,22.0,30.0
2556,28.68,,28.0
2557,31.72,,24.0
2558,32.96,21.0,23.0
2559,34.46,21.0,22.0
2560,39.38,22.0,21.0
2561,43.05,20.0,20.0
2562,45.25,17.0,23.0
2563,43.21,20.0,22.0
2564,39.72,20.0,23.0
2565,31.21,18.0,21.0
2566,25.12,13.0,20.0
2567,25.64,12.0,21.0
2568,21.93,11.0,20.0
2569,22.1,11.0,19.0
2570,18.85,,18.0
2571,19.42,,18.0
2572,18.12,12.0,19.0
2573,18.54,13.0,22.0
2574,21.1,14.0,22.0
2575,22.78,15.0,25.0
2576,23.34,16.0,25.0
2577,26.18,16.0,
2578,27.99,18.0,27.0
2579,22.22,24.0,32.0
2580,19.61,22.0,35.0
2581,29.43,21.0,34.0
2582,28.78,22.0,37.0
2583,29.52,22.0,36.0
2584,30.27,24.0,31.0
2585,29.33,25.0,30.0
2586,25.99,25.0,34.0
2587,27.15,26.0,32.0
2588,27.9,24.0,31.0
2589,29.55,21.0,32.0
2590,28.01,24.0,40.0
2591,26.29,20.0,36.0
2592,24.74,14.0,35.0
2593,23.78,14.0,32.0
2594,23.76,15.0,21.0
2595,21.28,16.0,22.0
2596,20.99,17.0,19.0
2597,18.12,13.0,21.0
2598,17.84,14.0,23.0
2599,15.0,16.0,24.0
2600,18.31,17.0,25.0
2601,18.19,22.0,28.0
2602,17.05,21.0,32.0
2603,15.36,22.0,38.0
2604,15.74,23.0,40.0
2605,15.14,25.0,42.0
2606,12.29,25.0,42.0
2607,12.26,,41.0
2608,13.4,21.0,44.0
2609,14.22,17.0,50.0
2610,16.66,17.0,52.0
2611,16.88,20.0,45.0
2612,17.28,21.0,41.0
2613,14.41,24.0,18.0
2614,11.67,19.0,10.0
2615,10.6,19.0,19.0
2616,10.61,20.0,17.0
2617,8.82,18.0,26.0
2618,10.21,19.0,36.0
2619,11.12,18.0,35.0
2620,11.5,19.0,35.0
2621,15.67,21.0,
2622,12.37,19.0,38.0
2623,11.37,18.0,33.0
2624,12.4,16.0,26.0
2625,13.57,22.0,24.0
2626,16.83,23.0,24.0
2627,22.53,24.0,35.0
2628,29.21,26.0,36.0
2629,29.03,26.0,30.0
2630,33.29,27.0,27.0
2631,42.14,29.0,29.0
2632,44.86,27.0,31.0
2633,35.96,26.0,32.0
2634,28.95,25.0,33.0
2635,26.3,27.0,32.0
2636,28.82,26.0,33.0
2637,28.79,26.0,27.0
2638,30.72,29.0,19.0
2639,29.92,30.0,17.0
2640,21.91,29.0,19.0
2641,17.48,28.51,18.0
2642,17.9,23.29,21.0
2643,19.68,21.71,18.0
2644,21.33,25.93,16.0
2645,18.86,30.51,14.0
2646,21.05,32.79,13.0
2647,21.61,32.13,15.0
2648,24.62,32.76,16.0
2649,25.13,33.41,17.0
2650,29.82,34.02,17.0
2651,29.72,33.67,13.0
2652,31.17,34.3,
2653,28.52,30.48,16.0
2654,29.39,24.85,
2655,35.02,15.12,23.0
2656,36.55,16.24,21.0
2657,33.94,17.92,24.0
2658,34.22,17.31,24.0
2659,33.38,18.57,26.0
2660,34.51,18.0,27.0
2661,25.87,22.0,32.0
2662,24.36,20.0,37.0
2663,24.92,17.0,38.0
2664,25.21,15.0,11.0
2665,26.37,16.0,15.0
2666,27.79,15.0,10.0
2667,31.06,15.0,6.0
2668,31.32,17.0,3.0
2669,34.85,18.0,3.0
2670,38.2,15.0,3.0
2671,42.08,13.0,4.0
2672,42.7,13.0,3.0
2673,43.52,14.0,2.0
2674,40.69,18.0,
2675,40.1,19.0,2.0
2676,40.85,22.0,2.0
2677,38.4,26.0,5.0
2678,39.14,24.0,5.0
2679,34.6,22.0,5.0
2680,33.56,24.0,5.0
2681,32.42,24.0,5.0
2682,29.0,23.0,4.0
2683,26.76,23.0,4.0
2684,23.85,,5.0
2685,22.42,27.0,
2686,18.71,25.0,
2687,17.13,17.0,
2688,16.55,16.0,7.0
2689,16.51,18.0,4.0
2690,15.77,,3.0
2691,16.59,14.0,5.0
2692,16.03,16.0,
2693,15.81,19.0,
2694,16.15,23.0,5.0
2695,16.76,19.0,
2696,17.57,20.0,8.0
2697,19.19,22.0,
2698,20.54,27.0,5.0
2699,23.48,25.0,
2700,26.69,22.0,
2701,27.83,21.0,11.0
2702,30.19,19.0,16.0
2703,28.57,13.0,15.0
2704,27.44,15.0,10.0
2705,25.77,12.0,8.0
2706,27.27,8.0,6.0
2707,,10.0,5.0
2708,31.63,10.0,3.0
2709,33.22,9.0,
2710,24.37,9.0,
2711,,,3.0
2712,17.56,7.0,3.0
2713,16.86,7.0,3.0
2714,15.6,10.0,4.0
2715,14.81,12.0,4.0
2716,16.21,14.0,
2717,15.7,15.0,5.0
2718,14.32,10.0,7.0
2719,14.32,12.0,8.0
2720,15.82,14.0,
2721,18.17,12.0,9.0
2722,18.83,8.0,
2723,20.49,6.0,
2724,25.91,9.0,
2725,27.69,16.0,18.0
2726,25.68,18.0,20.0
2727,23.71,26.0,16.0
2728,25.48,18.0,14.0
2729,33.41,18.0,11.0
2730,26.39,17.0,10.0
2731,27.51,21.0,8.0
2732,27.28,18.0,8.0
2733,24.33,11.0,9.0
2734,23.75,10.0,13.0
2735,18.93,10.0,14.0
2736,18.91,11.0,13.0
2737,19.65,6.0,12.0
2738,20.8,7.0,16.0
2739,21.55,11.0,15.0
2740,22.8,16.0,20.0
2741,25.01,17.0,24.0
2742,26.52,18.0,22.0
2743,25.73,21.0,22.0
2744,26.47,19.0,18.0
2745,29.53,16.0,20.0
2746,30.48,27.0,21.0
2747,30.43,31.0,22.0
2748,33.62,31.0,21.0
2749,32.16,28.0,17.0
2750,38.45,23.0,12.0
2751,34.69,16.0,14.0
2752,33.56,16.0,16.0
2753,34.09,13.0,16.0
2754,30.73,12.0,17.0
2755,37.14,,17.0
2756,32.89,12.0,18.0
2757,34.81,15.0,21.0
2758,45.09,14.0,17.0
2759,,18.0,17.0
2760,,17.0,
2761,,14.0,
2762,3.81,17.0,18.0
2763,4.44,15.0,22.0
2764,5.22,12.0,22.0
2765,7.87,15.0,21.0
2766,8.02,17.0,20.0
2767,11.37,17.0,
2768,12.43,20.0,23.0
2769,12.96,18.0,24.0
2770,12.13,24.0,26.0
2771,7.53,25.0,25.0
2772,16.06,22.0,26.0
2773,7.83,17.0,25.0
2774,5.52,17.0,23.0
2775,5.31,16.0,22.0
2776,5.61,17.0,21.0
2777,7.42,17.0,23.0
2778,7.01,20.0,24.0
2779,7.23,22.0,23.0
2780,7.75,19.0,25.0
2781,8.13,20.0,29.0
2782,,23.0,33.0
2783,10.92,24.0,30.0
2784,11.84,22.0,31.0
2785,11.21,18.0,30.0
2786,7.39,14.0,30.0
2787,7.54,14.0,24.0
2788,7.9,18.0,20.0
2789,10.07,20.0,19.0
2790,6.77,23.0,19.0
2791,10.16,25.0,21.0
2792,10.89,23.0,25.0
2793,17.26,26.0,27.0
2794,15.08,29.0,28.0
2795,16.83,17.0,31.0
2796,14.69,15.0,32.0
2797,11.51,15.0,39.0
2798,10.93,13.0,36.0
2799,15.3,12.0,37.0
2800,10.39,12.0,34.0
2801,8.92,14.0,29.0
2802,8.69,13.0,24.0
2803,12.16,13.0,26.0
2804,9.73,14.0,26.0
2805,10.22,16.0,31.0
2806,9.86,14.0,34.0
2807,9.01,14.0,35.0
2808,8.09,12.0,31.0
2809,8.58,10.0,29.0
2810,8.5,9.0,29.0
2811,6.96,11.0,31.0
2812,7.6,14.0,37.0
2813,7.23,12.0,38.0
2814,7.68,13.0,38.0
2815,11.27,19.0,36.0
2816,16.96,22.0,35.0
2817,17.81,22.0,38.0
2818,17.59,24.0,40.0
2819,18.29,23.0,40.0
2820,18.27,17.0,38.0
2821,13.03,15.0,43.0
2822,12.74,14.0,42.0
2823,13.6,19.0,43.0
2824,13.57,23.0,35.0
2825,15.19,20.0,31.0
2826,20.52,16.0,28.0
2827,15.77,16.0,32.0
2828,21.26,17.0,33.0
2829,13.57,22.0,38.0
2830,11.24,27.0,42.0
2831,11.44,27.0,45.0
2832,10.38,50.0,48.0
2833,10.07,16.0,49.0
2834,9.58,10.0,47.0
2835,9.49,9.0,49.0
2836,,8.0,48.0
2837,38.94,7.0,52.0
2838,23.3,7.0,
2839,15.65,5.0,51.0
2840,22.62,6.0,48.0
2841,20.02,6.0,47.0
2842,21.67,7.0,47.0
2843,26.24,12.0,44.0
2844,32.37,13.0,35.0
2845,35.59,12.0,34.0
2846,31.89,10.0,26.0
2847,32.38,9.0,22.0
2848,29.6,8.0,17.0
2849,24.0,8.0,15.0
2850,22.01,,16.0
2851,19.7,,15.0
2852,15.5,,16.0
2853,15.9,12.0,18.0
2854,19.11,15.0,24.0
2855,17.34,15.0,22.0
2856,22.67,17.0,22.0
2857,26.49,18.0,19.0
2858,27.19,14.0,15.0
2859,28.2,18.0,18.0
2860,26.44,16.0,20.0
2861,29.67,19.0,25.0
2862,29.48,17.0,28.0
2863,29.87,16.0,29.0
2864,28.8,24.0,28.0
2865,30.4,27.0,26.0
2866,32.98,26.0,28.0
2867,30.08,15.0,28.0
2868,27.87,8.0,32.0
2869,27.7,9.0,34.0
2870,29.85,9.0,35.0
2871,32.43,,34.0
2872,26.87,10.0,35.0
2873,26.09,12.0,33.0
2874,26.99,11.0,30.0
2875,27.4,12.0,30.0
2876,28.48,12.0,28.0
2877,29.43,28.0,28.0
2878,28.02,32.0,33.0
2879,28.53,24.0,35.0
2880,15.64,14.0,38.0
2881,,,35.0
2882,22.22,11.0,32.0
2883,23.13,11.0,23.0
2884,22.22,10.0,
2885,19.44,11.0,
2886,21.12,14.0,
2887,24.64,12.0,31.0
2888,24.74,13.0,31.0
2889,27.2,12.0,33.0
2890,30.25,12.0,35.0
2891,31.56,13.0,34.0
2892,33.54,14.0,33.0
2893,33.74,15.0,30.0
2894,36.33,,33.0
2895,35.12,,32.0
2896,36.24,,32.0
2897,39.19,,30.0
2898,38.65,,31.0
2899,35.53,,31.0
2900,21.05,,33.0
2901,15.43,,32.0
2902,16.23,,35.0
2903,16.52,,33.0
2904,16.95,,33.0
2905,16.12,,
2906,16.39,,30.0
2907,13.69,,29.0
2908,16.2,,29.0
2909,18.42,,25.0
2910,21.09,,21.0
2911,24.12,,22.0
2912,29.23,,20.0
2913,29.48,,
2914,33.22,,25.0
2915,35.11,,
2916,35.25,,
2917,37.68,,30.0
2918,41.82,,29.0
2919,43.52,,27.0
2920,41.48,,27.0
2921,36.75,,31.0
2922,30.86,,33.0
2923,31.43,,34.0
2924,32.82,,36.0
2925,34.06,,34.0
2926,24.56,,32.0
2927,17.73,,31.0
2928,17.67,,27.0
2929,18.89,,27.0
2930,18.11,,28.0
2931,18.77,,30.0
2932,19.91,,29.0
2933,20.42,,31.0
2934,20.96,,32.0
2935,25.42,,33.0
2936,26.74,,35.0
2937,29.34,,40.0
2938,29.73,,41.0
2939,31.29,,41.0
2940,30.09,,
2941,31.5,,38.0
2942,38.21,,31.0
2943,40.5,,10.0
2944,40.81,,8.0
2945,39.9,,8.0
2946,39.38,,14.0
2947,36.64,,32.0
2948,36.85,,33.0
2949,32.17,,32.0
2950,28.35,,31.0
