hour_of_year,pm2.5_2022,pm2.5_2023,pm2.5_2024
3334,20.0,3.0,
3335,23.0,5.0,
3336,28.0,5.0,10.0
3337,34.0,,29.0
3338,33.0,5.0,31.0
3339,40.0,6.0,29.0
3340,40.0,8.0,46.0
3341,41.0,8.0,42.0
3342,44.0,13.0,40.0
3343,44.0,15.0,37.0
3344,48.0,16.0,42.0
3345,53.0,22.0,41.0
3346,55.0,26.0,52.0
3347,50.0,24.0,48.0
3348,62.0,28.0,40.0
3349,66.0,15.0,53.0
3350,56.0,,68.0
3351,36.0,,53.0
3352,32.0,2.0,
3353,59.0,,40.0
3354,94.0,4.0,25.0
3355,53.0,11.0,18.0
3356,42.0,10.0,6.0
3357,39.0,12.0,
3358,24.0,5.0,
3359,17.0,7.0,
3360,13.0,10.0,7.0
3361,7.0,9.0,25.0
3362,18.0,10.0,18.0
3363,28.0,9.0,23.0
3364,36.0,10.0,37.0
3365,36.0,11.0,54.0
3366,35.0,17.0,60.0
3367,31.0,8.0,53.0
3368,37.0,7.0,48.0
3369,40.0,9.0,39.0
3370,40.0,16.0,40.0
3371,47.0,14.0,42.0
3372,51.0,14.0,55.0
3373,51.0,22.0,67.0
3374,64.0,26.0,76.0
3375,76.0,29.0,80.0
3376,70.0,19.0,83.0
3377,68.0,19.0,76.0
3378,46.0,18.0,60.0
3379,30.0,19.0,48.0
3380,21.0,6.0,36.0
3381,17.0,3.0,15.0
3382,18.0,,11.0
3383,22.0,7.0,3.0
3384,16.0,17.0,7.0
3385,9.0,20.0,14.0
3386,14.0,12.0,17.0
3387,20.0,15.0,17.0
3388,22.0,16.0,27.0
3389,20.0,17.0,30.0
3390,20.0,11.0,28.0
3391,22.0,16.0,34.0
3392,25.0,17.0,36.0
3393,28.0,19.0,38.0
3394,30.0,22.0,39.0
3395,28.0,20.0,40.0
3396,30.0,19.0,45.0
3397,27.0,35.0,75.0
3398,38.0,46.0,78.0
3399,42.0,56.0,74.0
3400,45.0,41.0,68.0
3401,32.0,31.0,60.0
3402,18.0,16.0,42.0
3403,16.0,17.0,46.0
3404,15.0,16.0,35.0
3405,18.0,,28.0
3406,23.0,,24.0
3407,13.0,,3.0
3408,20.0,,19.0
3409,15.0,10.0,32.0
3410,12.0,2.0,36.0
3411,12.0,,42.0
3412,9.0,6.0,47.0
3413,12.0,7.0,53.0
3414,11.0,8.0,53.0
3415,12.0,7.0,56.0
3416,16.0,12.0,54.0
3417,12.0,18.0,57.0
3418,13.0,25.0,56.0
3419,7.0,31.0,53.0
3420,8.0,39.0,67.0
3421,8.0,38.0,
3422,13.0,38.0,86.0
3423,11.0,35.0,83.0
3424,15.0,33.0,81.0
3425,18.0,21.0,53.0
3426,21.0,8.0,45.0
3427,19.0,10.0,37.0
3428,16.0,18.0,45.0
3429,17.0,16.0,25.0
3430,21.0,7.0,15.0
3431,20.0,3.0,
3432,20.0,,5.0
3433,17.0,,30.0
3434,9.0,,27.0
3435,6.0,,19.0
3436,7.0,,31.0
3437,4.0,2.0,35.0
3438,4.0,6.0,33.0
3439,3.0,7.0,39.0
3440,7.0,10.0,48.0
3441,9.0,17.0,49.0
3442,9.0,22.0,52.0
3443,14.0,34.0,50.0
3444,10.0,36.0,64.0
3445,11.0,31.0,79.0
3446,15.0,28.0,80.0
3447,29.0,31.0,76.0
3448,35.0,36.0,84.0
3449,27.0,31.0,75.0
3450,16.0,26.0,56.0
3451,24.0,23.0,46.0
3452,30.0,12.0,34.0
3453,29.0,14.0,26.0
3454,32.0,12.0,25.0
3455,36.0,5.0,8.0
3456,34.0,4.0,7.0
3457,34.0,,
3458,40.0,,3.0
3459,37.0,,11.0
3460,28.0,,19.0
3461,32.0,4.0,24.0
3462,30.0,11.0,28.0
3463,34.0,4.0,30.0
3464,30.0,9.0,30.0
3465,36.0,13.0,34.0
3466,19.0,14.0,46.0
3467,6.0,24.0,67.0
3468,11.0,29.0,100.0
3469,22.0,43.0,112.0
3470,31.0,41.0,108.0
3471,31.0,39.0,49.0
3472,18.0,38.0,18.0
3473,18.0,39.0,
3474,12.0,34.0,
3475,16.0,16.0,
3476,13.0,,
3477,12.0,,
3478,19.0,,
3479,19.0,,
3480,13.0,,
3481,13.0,,
3482,20.0,,
3483,18.0,,
3484,20.0,,
3485,14.0,4.0,
3486,13.0,6.0,
3487,17.0,5.0,
3488,20.0,12.0,
3489,24.0,11.0,
3490,24.0,15.0,
3491,20.0,25.0,
3492,24.0,30.0,
3493,16.0,36.0,
3494,22.0,32.0,
3495,26.0,39.0,
3496,29.0,18.0,
3497,27.0,,
3498,27.0,,
3499,24.0,,
3500,19.0,,
3501,14.0,,
3502,5.0,,
3503,14.0,,
3504,18.0,4.0,
3505,19.0,8.0,
3506,16.0,8.0,
3507,24.0,13.0,
3508,24.0,6.0,
3509,26.0,10.0,
3510,29.0,13.0,
3511,38.0,15.0,
3512,44.0,18.0,
3513,42.0,21.0,
3514,42.0,18.0,
3515,40.0,23.0,
3516,42.0,24.0,
3517,40.0,35.0,
3518,52.0,61.0,
3519,58.0,56.0,
3520,57.0,43.0,
3521,56.0,53.0,
3522,51.0,36.0,
3523,43.0,29.0,
3524,33.0,16.0,
3525,24.0,18.0,
3526,17.0,12.0,
3527,18.0,13.0,
3528,19.0,,
3529,26.0,,
3530,24.0,,
3531,23.0,3.0,
3532,20.0,2.0,
3533,17.0,9.0,
3534,22.0,6.0,
3535,23.0,8.0,
3536,23.0,,43.0
3537,25.0,,48.0
3538,32.0,2.0,45.0
3539,37.0,13.0,96.0
3540,46.0,17.0,84.0
3541,46.0,17.0,88.0
3542,54.0,29.0,76.0
3543,63.0,37.0,34.0
3544,58.0,26.0,15.0
3545,48.0,24.0,28.0
3546,43.0,12.0,44.0
3547,35.0,,49.0
3548,23.0,,4.0
3549,8.0,,5.0
3550,,,8.0
3551,5.0,,5.0
3552,8.0,,17.0
3553,11.0,,25.0
3554,,,23.0
3555,10.0,,29.0
3556,11.0,,24.0
3557,12.0,,33.0
3558,13.0,8.0,24.0
3559,13.0,6.0,32.0
3560,15.0,,36.0
3561,20.0,,38.0
3562,18.0,,38.0
3563,27.0,20.0,42.0
3564,30.0,27.0,45.0
3565,32.0,,55.0
3566,44.0,,76.0
3567,48.0,,85.0
3568,41.0,23.0,
3569,36.0,,75.0
3570,25.0,,71.0
3571,18.0,,50.0
3572,12.0,8.0,47.0
3573,7.0,7.0,39.0
3574,5.0,,6.0
3575,12.0,,11.0
3576,14.0,,27.0
3577,13.0,2.0,25.0
3578,16.0,6.0,
3579,11.0,6.0,
3580,12.0,8.0,
3581,15.0,8.0,
3582,17.0,12.0,
3583,18.0,6.0,
3584,19.0,14.0,
3585,20.0,30.0,
3586,23.0,36.0,11.0
3587,27.0,37.0,20.0
3588,27.0,40.0,15.0
3589,28.0,51.0,18.0
3590,29.0,40.0,25.0
3591,33.0,23.0,43.0
3592,39.0,21.0,46.0
3593,36.0,29.0,54.0
3594,31.0,21.0,51.0
3595,24.0,,36.0
3596,23.0,,24.0
3597,7.0,4.0,
3598,8.0,7.0,
3599,17.0,2.0,7.0
3600,15.0,,23.0
3601,16.0,,32.0
3602,24.0,,28.0
3603,24.0,,36.0
3604,,2.0,47.0
3605,26.0,7.0,38.0
3606,24.0,4.0,32.0
3607,26.0,2.0,33.0
3608,31.0,11.0,29.0
3609,25.0,18.0,28.0
3610,28.0,30.0,25.0
3611,32.0,38.0,33.0
3612,35.0,41.0,42.0
3613,,60.0,39.0
3614,37.0,59.0,46.0
3615,45.0,52.0,61.0
3616,44.0,34.0,59.0
3617,38.0,19.0,59.0
3618,33.0,22.0,54.0
3619,24.0,14.0,39.0
3620,9.0,7.0,37.0
3621,5.0,6.0,29.0
3622,8.0,9.0,24.0
3623,12.0,3.0,33.0
3624,11.0,,25.0
3625,,,19.0
3626,3.0,,18.0
3627,5.0,,19.0
3628,8.0,,22.0
3629,12.0,,22.0
3630,12.0,4.0,
3631,,9.0,21.0
3632,11.0,10.0,22.0
3633,16.0,16.0,21.0
3634,14.0,18.0,24.0
3635,21.0,11.0,27.0
3636,21.0,24.0,31.0
3637,23.0,31.0,26.0
3638,21.0,42.0,28.0
3639,29.0,52.0,54.0
3640,26.0,54.0,47.0
3641,30.0,46.0,41.0
3642,20.0,37.0,32.0
3643,14.0,16.0,28.0
3644,6.0,11.0,15.0
3645,3.0,17.0,25.0
3646,5.0,13.0,12.0
3647,4.0,,9.0
3648,5.0,,18.0
3649,6.0,,
3650,10.0,,29.0
3651,9.0,,21.0
3652,6.0,,13.0
3653,4.0,2.0,16.0
3654,7.0,2.0,19.0
3655,9.0,6.0,20.0
3656,11.0,10.0,28.0
3657,12.0,13.0,34.0
3658,9.0,11.0,29.0
3659,16.0,8.0,34.0
3660,14.0,18.0,40.0
3661,18.0,24.0,45.0
3662,18.0,31.0,50.0
3663,29.0,47.0,69.0
3664,30.0,44.0,85.0
3665,25.0,37.0,76.0
3666,18.0,39.0,70.0
3667,8.0,32.0,58.0
3668,,19.0,38.0
3669,,15.0,22.0
3670,,7.0,16.0
3671,4.0,9.0,14.0
3672,14.0,5.0,5.0
3673,8.0,,8.0
3674,3.0,,8.0
3675,,,
3676,4.0,5.0,20.0
3677,6.0,2.0,28.0
3678,9.0,3.0,21.0
3679,13.0,6.0,20.0
3680,12.0,8.0,31.0
3681,12.0,8.0,40.0
3682,17.0,17.0,42.0
3683,20.0,23.0,46.0
3684,21.0,36.0,49.0
3685,25.0,35.0,49.0
3686,27.0,32.0,55.0
3687,36.0,38.0,62.0
3688,37.0,42.0,60.0
3689,31.0,44.0,49.0
3690,19.0,27.0,38.0
3691,12.0,10.0,43.0
3692,20.0,11.0,40.0
3693,29.0,4.0,27.0
3694,23.0,5.0,26.0
3695,12.0,5.0,37.0
3696,11.0,,22.0
3697,5.0,2.0,7.0
3698,13.0,,
3699,9.0,,
3700,9.0,,
3701,6.0,,
3702,7.0,4.0,
3703,7.0,4.0,
3704,11.0,8.0,
3705,14.0,9.0,
3706,18.0,17.0,
3707,17.0,16.0,
3708,14.0,22.0,
3709,22.0,,
3710,31.0,40.0,
3711,45.0,49.0,
3712,44.0,41.0,
3713,37.0,26.0,
3714,28.0,12.0,
3715,23.0,19.0,
3716,17.0,9.0,
3717,,3.0,
3718,,,
3719,,3.0,
3720,,3.0,
3721,3.0,,
3722,8.0,,
3723,8.0,,
3724,3.0,,
3725,4.0,,
3726,3.0,,
3727,8.0,4.0,
3728,6.0,14.0,
3729,16.0,18.0,
3730,16.0,25.0,
3731,,27.0,
3732,20.0,,
3733,31.0,39.0,
3734,37.0,36.0,
3735,42.0,20.0,
3736,62.0,17.0,
3737,42.0,12.0,
3738,22.0,18.0,
3739,13.0,9.0,
3740,7.0,,
3741,,,
3742,,11.0,
3743,,10.0,
3744,,,
3745,,,
3746,,,
3747,5.0,,
3748,11.0,8.0,
3749,10.0,10.0,
3750,8.0,10.0,
3751,9.0,13.0,
3752,13.0,24.0,
3753,14.0,23.0,
3754,18.0,35.0,
3755,15.0,34.0,
3756,23.0,44.0,
3757,38.0,,
3758,43.0,22.0,
3759,41.0,20.0,
3760,44.0,16.0,
3761,39.0,19.0,
3762,28.0,3.0,
3763,23.0,,127.0
3764,18.0,2.0,57.0
3765,4.0,14.0,23.0
3766,2.0,25.0,33.0
3767,11.0,15.0,6.0
3768,13.0,23.0,26.0
3769,13.0,12.0,25.0
3770,24.0,6.0,26.0
3771,27.0,3.0,27.0
3772,29.0,,29.0
3773,16.0,,34.0
3774,30.0,6.0,37.0
3775,30.0,8.0,45.0
3776,33.0,21.0,37.0
3777,28.0,26.0,46.0
3778,34.0,35.0,40.0
3779,44.0,47.0,37.0
3780,61.0,51.0,41.0
3781,50.0,54.0,49.0
3782,47.0,51.0,64.0
3783,58.0,43.0,59.0
3784,53.0,,61.0
3785,44.0,2.0,59.0
3786,32.0,,63.0
3787,25.0,,54.0
3788,17.0,,30.0
3789,8.0,,33.0
3790,10.0,27.0,16.0
3791,14.0,21.0,14.0
3792,17.0,,
3793,25.0,,20.0
3794,30.0,,20.0
3795,33.0,,19.0
3796,29.0,,20.0
3797,30.0,,21.0
3798,27.0,,18.0
3799,33.0,,21.0
3800,33.0,,27.0
3801,36.0,,37.0
3802,36.0,,37.0
3803,40.0,17.0,33.0
3804,43.0,43.0,31.0
3805,50.0,,29.0
3806,52.0,53.0,48.0
3807,65.0,49.0,52.0
3808,57.0,,59.0
3809,55.0,,53.0
3810,40.0,,46.0
3811,27.0,,41.0
3812,24.0,,32.0
3813,9.0,,21.0
3814,5.0,7.0,27.0
3815,8.0,14.0,35.0
3816,2.0,24.0,22.0
3817,5.0,19.0,15.0
3818,17.0,25.0,7.0
3819,22.0,15.0,10.0
3820,17.0,6.0,10.0
3821,17.0,,18.0
3822,,8.0,19.0
3823,18.0,9.0,18.0
3824,18.0,10.0,19.0
3825,16.0,23.0,28.0
3826,21.0,23.0,24.0
3827,27.0,35.0,29.0
3828,43.0,54.0,30.0
3829,58.0,49.0,39.0
3830,61.0,44.0,53.0
3831,46.0,55.0,47.0
3832,38.0,44.0,29.0
3833,29.0,41.0,30.0
3834,23.0,40.0,32.0
3835,17.0,24.0,44.0
3836,11.0,14.0,36.0
3837,12.0,7.0,33.0
3838,9.0,10.0,24.0
3839,3.0,14.0,8.0
3840,5.0,3.0,14.0
3841,8.0,,15.0
3842,21.0,,10.0
3843,13.0,2.0,11.0
3844,8.0,6.0,19.0
3845,8.0,6.0,13.0
3846,9.0,12.0,14.0
3847,11.0,11.0,14.0
3848,11.0,18.0,13.0
3849,16.0,20.0,21.0
3850,20.0,26.0,19.0
3851,22.0,37.0,15.0
3852,25.0,32.0,34.0
3853,33.0,40.0,
3854,45.0,46.0,
3855,45.0,53.0,48.0
3856,46.0,65.0,
3857,36.0,56.0,34.0
3858,29.0,47.0,17.0
3859,18.0,34.0,30.0
3860,15.0,33.0,
3861,7.0,22.0,
3862,,20.0,
3863,,30.0,6.0
3864,7.0,35.0,3.0
3865,6.0,20.0,58.0
3866,,24.0,69.0
3867,,27.0,27.0
3868,9.0,32.0,14.0
3869,5.0,24.0,12.0
3870,11.0,19.0,16.0
3871,12.0,18.0,16.0
3872,12.0,20.0,52.0
3873,20.0,19.0,50.0
3874,17.0,24.0,23.0
3875,26.0,29.0,28.0
3876,33.0,28.0,22.0
3877,44.0,38.0,41.0
3878,47.0,46.0,32.0
3879,48.0,47.0,
3880,41.0,45.0,44.0
3881,20.0,36.0,54.0
3882,15.0,30.0,38.0
3883,11.0,28.0,43.0
3884,11.0,17.0,23.0
3885,6.0,15.0,9.0
3886,,24.0,4.0
3887,3.0,24.0,
3888,7.0,27.0,11.0
3889,17.0,27.0,11.0
3890,28.0,8.0,26.0
3891,28.0,4.0,20.0
3892,27.0,9.0,10.0
3893,28.0,7.0,6.0
3894,26.0,14.0,9.0
3895,31.0,19.0,13.0
3896,31.0,21.0,13.0
3897,33.0,28.0,17.0
3898,39.0,33.0,30.0
3899,43.0,28.0,38.0
3900,48.0,45.0,62.0
3901,48.0,65.0,64.0
3902,65.0,53.0,53.0
3903,62.0,48.0,47.0
3904,55.0,38.0,
3905,31.0,33.0,52.0
3906,19.0,31.0,41.0
3907,19.0,27.0,26.0
3908,,17.0,15.0
3909,4.0,18.0,4.0
3910,,17.0,
3911,14.0,17.0,
3912,23.0,22.0,
3913,36.0,21.0,
3914,48.0,19.0,5.0
3915,32.0,18.0,8.0
3916,24.0,21.0,9.0
3917,28.0,19.0,4.0
3918,32.0,20.0,8.0
3919,35.0,27.0,12.0
3920,36.0,27.0,25.0
3921,44.0,33.0,25.0
3922,42.0,43.0,26.0
3923,43.0,47.0,24.0
3924,42.0,76.0,46.0
3925,42.0,73.0,33.0
3926,46.0,62.0,50.0
3927,43.0,73.0,51.0
3928,46.0,64.0,47.0
3929,28.0,48.0,44.0
3930,20.0,32.0,30.0
3931,23.0,30.0,24.0
3932,20.0,17.0,7.0
3933,12.0,3.0,
3934,16.0,6.0,
3935,15.0,,
3936,18.0,11.0,
3937,22.0,23.0,
3938,27.0,21.0,
3939,36.0,13.0,
3940,34.0,22.0,
3941,34.0,18.0,
3942,35.0,18.0,
3943,38.0,24.0,
3944,41.0,25.0,
3945,41.0,28.0,
3946,46.0,41.0,13.0
3947,47.0,46.0,24.0
3948,42.0,67.0,27.0
3949,41.0,70.0,49.0
3950,52.0,68.0,50.0
3951,47.0,47.0,43.0
3952,38.0,58.0,46.0
3953,27.0,87.0,36.0
3954,19.0,55.0,31.0
3955,10.0,29.0,19.0
3956,9.0,22.0,10.0
3957,,24.0,
3958,,14.0,
3959,,36.0,
3960,,26.0,
3961,14.0,25.0,
3962,14.0,15.0,
3963,,8.0,
3964,10.0,22.0,5.0
3965,7.0,25.0,6.0
3966,10.0,37.0,5.0
3967,10.0,36.0,6.0
3968,13.0,35.0,7.0
3969,10.0,41.0,16.0
3970,15.0,52.0,17.0
3971,18.0,56.0,13.0
3972,17.0,59.0,23.0
3973,22.0,66.0,36.0
3974,32.0,70.0,44.0
3975,41.0,57.0,37.0
3976,34.0,53.0,38.0
3977,28.0,61.0,31.0
3978,27.0,59.0,19.0
3979,27.0,44.0,11.0
3980,,27.0,6.0
3981,32.0,24.0,
3982,29.0,32.0,
3983,30.0,33.0,
3984,30.0,34.0,
3985,36.0,14.0,
3986,45.0,18.0,3.0
3987,41.0,19.0,8.0
3988,43.0,22.0,5.0
3989,41.0,31.0,8.0
3990,36.0,29.0,5.0
3991,37.0,29.0,7.0
3992,45.0,30.0,10.0
3993,47.0,35.0,15.0
3994,47.0,44.0,15.0
3995,,49.0,
3996,54.0,54.0,10.0
3997,53.0,61.0,17.0
3998,61.0,59.0,33.0
3999,68.0,62.0,43.0
4000,56.0,64.0,40.0
4001,54.0,63.0,33.0
4002,39.0,47.0,20.0
4003,39.0,38.0,12.0
4004,36.0,37.0,4.0
4005,32.0,34.0,
4006,28.0,31.0,
4007,31.0,35.0,
4008,40.0,24.0,
4009,40.0,24.0,
4010,27.0,17.0,11.0
4011,32.0,15.0,14.0
4012,36.0,28.0,11.0
4013,38.0,23.0,8.0
4014,36.0,21.0,7.0
4015,40.0,23.0,6.0
4016,39.0,30.0,9.0
4017,37.0,33.0,8.0
4018,42.0,30.0,12.0
4019,47.0,49.0,8.0
4020,49.0,53.0,13.0
4021,58.0,65.0,25.0
4022,56.0,61.0,44.0
4023,47.0,51.0,50.0
4024,46.0,55.0,
4025,33.0,40.0,
4026,29.0,37.0,
4027,24.0,46.0,
4028,21.0,37.0,
4029,14.0,19.0,
4030,4.0,13.0,
4031,6.0,10.0,
4032,15.0,5.0,
4033,18.0,12.0,
4034,16.0,30.0,
4035,18.0,26.0,
4036,19.0,,6.0
4037,17.0,,5.0
4038,16.0,,6.0
4039,23.0,,4.0
4040,22.0,,4.0
4041,33.0,,3.0
4042,42.0,,6.0
4043,29.0,,3.0
4044,31.0,,4.0
4045,32.0,,16.0
4046,26.0,,42.0
4047,30.0,,46.0
4048,27.0,,57.0
4049,24.0,,42.0
4050,20.0,,31.0
4051,2.0,,12.0
4052,,,10.0
4053,,,
4054,4.0,,
4055,7.0,,
4056,9.0,,
4057,7.0,,
4058,7.0,,
4059,5.0,,
4060,5.0,,2.0
4061,5.0,,3.0
4062,9.0,,
4063,9.0,,4.0
4064,8.0,,11.0
4065,11.0,30.0,7.0
4066,15.0,32.0,8.0
4067,18.0,56.0,13.0
4068,24.0,82.0,16.0
4069,24.0,71.0,15.0
4070,19.0,58.0,32.0
4071,21.0,52.0,29.0
4072,18.0,50.0,23.0
4073,19.0,56.0,
4074,19.0,48.0,27.0
4075,14.0,27.0,21.0
4076,,14.0,
4077,,21.0,
4078,,39.0,
4079,4.0,24.0,
4080,8.0,18.0,
4081,8.0,10.0,3.0
4082,11.0,13.0,
4083,11.0,4.0,
4084,8.0,9.0,4.0
4085,11.0,13.0,
4086,14.0,13.0,5.0
4087,14.0,21.0,8.0
4088,12.0,23.0,3.0
4089,14.0,31.0,6.0
4090,15.0,37.0,11.0
4091,15.0,44.0,6.0
4092,20.0,65.0,2.0
4093,24.0,74.0,3.0
4094,30.0,68.0,5.0
4095,26.0,63.0,2.0
4096,22.0,63.0,5.0
4097,20.0,69.0,
4098,16.0,52.0,6.0
4099,14.0,36.0,9.0
4100,3.0,25.0,8.0
4101,,15.0,2.0
4102,7.0,14.0,
4103,12.0,19.0,
4104,10.0,19.0,3.0
4105,10.0,14.0,
4106,9.0,12.0,
4107,11.0,,
4108,13.0,,
4109,14.0,12.0,
4110,15.0,14.0,13.0
4111,17.0,21.0,10.0
4112,13.0,24.0,10.0
4113,16.0,31.0,
4114,19.0,51.0,6.0
4115,19.0,70.0,12.0
4116,25.0,72.0,5.0
4117,17.0,73.0,2.0
4118,21.0,59.0,
4119,23.0,49.0,5.0
4120,23.0,35.0,
4121,19.0,29.0,7.0
4122,18.0,33.0,7.0
4123,12.0,28.0,
4124,6.0,24.0,10.0
4125,2.0,15.0,4.0
4126,,14.0,3.0
4127,4.0,21.0,
4128,3.0,23.0,10.0
4129,4.0,,
4130,,,9.0
4131,4.0,,13.0
4132,7.0,9.0,9.0
4133,8.0,18.0,8.0
4134,5.0,13.0,7.0
4135,12.0,14.0,6.0
4136,16.0,18.0,8.0
4137,17.0,27.0,10.0
4138,18.0,33.0,10.0
4139,21.0,48.0,11.0
4140,25.0,50.0,12.0
4141,21.0,63.0,8.0
4142,27.0,50.0,
4143,39.0,49.0,16.0
4144,40.0,57.0,
4145,31.0,46.0,13.0
4146,26.0,32.0,9.0
4147,27.0,28.0,
4148,20.0,26.0,7.0
4149,15.0,22.0,10.0
4150,16.0,20.0,14.0
4151,15.0,17.0,21.0
4152,15.0,9.0,18.0
4153,11.0,,10.0
4154,2.0,17.0,18.0
4155,6.0,10.0,17.0
4156,10.0,17.0,20.0
4157,9.0,14.0,8.0
4158,9.0,15.0,11.0
4159,12.0,21.0,7.0
4160,18.0,24.0,13.0
4161,17.0,25.0,10.0
4162,23.0,36.0,10.0
4163,24.0,38.0,7.0
4164,30.0,50.0,9.0
4165,45.0,57.0,12.0
4166,42.0,43.0,4.0
4167,44.0,50.0,6.0
4168,46.0,51.0,6.0
4169,45.0,40.0,4.0
4170,36.0,35.0,5.0
4171,28.0,27.0,5.0
4172,18.0,19.0,16.0
4173,18.0,18.0,12.0
4174,8.0,,9.0
4175,7.0,,11.0
4176,10.0,,21.0
4177,19.0,,24.0
4178,15.0,,35.0
4179,15.0,,25.0
4180,20.0,,9.0
4181,20.0,,11.0
4182,21.0,,10.0
4183,24.0,4.0,14.0
4184,25.0,8.0,11.0
4185,29.0,12.0,7.0
4186,36.0,18.0,4.0
4187,33.0,28.0,5.0
4188,35.0,43.0,10.0
4189,43.0,56.0,5.0
4190,45.0,40.0,12.0
4191,48.0,42.0,10.0
4192,44.0,36.0,12.0
4193,35.0,41.0,5.0
4194,24.0,34.0,
4195,,20.0,
4196,14.0,10.0,7.0
4197,9.0,4.0,6.0
4198,,,13.0
4199,,,10.0
4200,,,6.0
4201,8.0,,7.0
4202,,,
4203,10.0,,4.0
4204,10.0,,4.0
4205,11.0,6.0,8.0
4206,9.0,6.0,8.0
4207,10.0,3.0,11.0
4208,14.0,3.0,10.0
4209,15.0,14.0,15.0
4210,16.0,13.0,15.0
4211,20.0,20.0,18.0
4212,29.0,34.0,19.0
4213,34.0,40.0,11.0
4214,,40.0,2.0
4215,33.0,54.0,8.0
4216,40.0,50.0,14.0
4217,24.0,28.0,12.0
4218,25.0,16.0,
4219,20.0,5.0,6.0
4220,8.0,5.0,5.0
4221,,,6.0
4222,,,9.0
4223,,,12.0
4224,9.0,,14.0
4225,11.0,,13.0
4226,4.0,,8.0
4227,4.0,,3.0
4228,5.0,,5.0
4229,8.0,4.0,10.0
4230,10.0,,8.0
4231,11.0,7.0,10.0
4232,11.0,5.0,12.0
4233,8.0,20.0,14.0
4234,15.0,21.0,16.0
4235,19.0,27.0,14.0
4236,22.0,43.0,22.0
4237,24.0,37.0,17.0
4238,,36.0,28.0
4239,23.0,29.0,36.0
4240,24.0,28.0,25.0
4241,20.0,27.0,31.0
4242,14.0,19.0,28.0
4243,4.0,8.0,20.0
4244,7.0,6.0,11.0
4245,,,
4246,,,
4247,,,6.0
4248,2.0,,11.0
4249,,,5.0
4250,6.0,,8.0
4251,11.0,,8.0
4252,4.0,7.0,7.0
4253,9.0,2.0,7.0
4254,9.0,8.0,
4255,7.0,15.0,8.0
4256,8.0,13.0,8.0
4257,12.0,21.0,15.0
4258,16.0,26.0,15.0
4259,22.0,33.0,17.0
4260,20.0,44.0,32.0
4261,22.0,46.0,19.0
4262,19.0,38.0,45.0
4263,23.0,39.0,45.0
4264,22.0,46.0,46.0
4265,17.0,44.0,33.0
4266,6.0,25.0,30.0
4267,7.0,20.0,20.0
4268,5.0,20.0,11.0
4269,,7.0,
4270,,,
4271,,,
4272,9.0,,
4273,11.0,10.0,2.0
4274,23.0,14.0,12.0
4275,17.0,14.0,7.0
4276,12.0,15.0,
4277,14.0,14.0,
4278,12.0,12.0,6.0
4279,12.0,6.0,8.0
4280,,12.0,12.0
4281,18.0,20.0,11.0
4282,26.0,17.0,16.0
4283,19.0,18.0,18.0
4284,21.0,24.0,27.0
4285,18.0,27.0,14.0
4286,22.0,49.0,38.0
4287,24.0,44.0,44.0
4288,21.0,37.0,30.0
4289,5.0,27.0,16.0
4290,11.0,20.0,10.0
4291,16.0,9.0,11.0
4292,14.0,9.0,
4293,3.0,6.0,
4294,,,
4295,,,2.0
4296,10.0,,16.0
4297,9.0,3.0,14.0
4298,12.0,12.0,14.0
4299,12.0,8.0,12.0
4300,,3.0,13.0
4301,,5.0,15.0
4302,9.0,11.0,12.0
4303,,4.0,13.0
4304,18.0,13.0,10.0
4305,,17.0,19.0
4306,23.0,12.0,26.0
4307,12.0,11.0,20.0
4308,10.0,20.0,17.0
4309,18.0,23.0,24.0
4310,29.0,28.0,33.0
4311,23.0,40.0,25.0
4312,16.0,39.0,39.0
4313,11.0,26.0,38.0
4314,16.0,23.0,39.0
4315,9.0,8.0,30.0
4316,,,13.0
4317,7.0,,
4318,15.0,,
4319,11.0,,9.0
4320,14.0,,9.0
4321,13.0,,14.0
4322,10.0,,16.0
4323,18.0,3.0,11.0
4324,29.0,5.0,13.0
4325,24.0,4.0,13.0
4326,,8.0,15.0
4327,14.0,4.0,19.0
4328,20.0,13.0,22.0
4329,24.0,14.0,22.0
4330,27.0,11.0,
4331,21.0,11.0,28.0
4332,20.0,19.0,30.0
4333,21.0,30.0,23.0
4334,22.0,32.0,31.0
4335,,53.0,42.0
4336,24.0,40.0,49.0
4337,11.0,17.0,44.0
4338,6.0,10.0,25.0
4339,24.0,27.0,6.0
4340,17.0,13.0,2.0
4341,7.0,,
4342,4.0,3.0,
4343,9.0,8.0,
4344,13.0,,6.0
4345,,,12.0
4346,12.0,,7.0
4347,11.0,3.0,2.0
4348,13.0,3.0,2.0
4349,8.0,6.0,6.0
4350,13.0,12.0,5.0
4351,16.0,5.0,6.0
4352,11.0,12.0,6.0
4353,17.0,13.0,8.0
4354,18.0,10.0,12.0
4355,20.0,10.0,11.0
4356,18.0,15.0,
4357,26.0,19.0,
4358,29.0,39.0,7.0
4359,28.0,50.0,10.0
4360,26.0,44.0,7.0
4361,22.0,40.0,4.0
4362,15.0,34.0,7.0
4363,11.0,20.0,5.0
4364,16.0,16.0,8.0
4365,7.0,9.0,9.0
4366,13.0,7.0,7.0
4367,,,9.0
4368,9.0,,7.0
4369,11.0,,
4370,8.0,2.0,2.0
4371,16.0,8.0,9.0
4372,22.0,7.0,5.0
4373,18.0,9.0,
4374,18.0,6.0,10.0
4375,16.0,7.0,10.0
4376,17.0,11.0,5.0
